"Protein ID";"m";"stat";"p"
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000397881"";""ENSP00000397881"")";72;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000397968"";""ENSP00000397968"")";317;8,16326530612245;0,4584
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000398017"";""ENSP00000398017"")";61;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000398106"";""ENSP00000398106"")";59;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000398350"";""ENSP00000398350"")";24;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000398401"";""ENSP00000398401"")";112;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000398568"";""ENSP00000398568"")";60;17,0570013088353;0,0665
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000398597"";""ENSP00000398597"")";11;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000398619"";""ENSP00000398619"")";41;6,92520775623269;0,1589
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000398698"";""ENSP00000398698"")";60;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000398837"";""ENSP00000398837"")";139;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000398890"";""ENSP00000398890"")";53;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000399441"";""ENSP00000399441"")";85;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000399547"";""ENSP00000399547"")";76;17,0071886155802;0,0879
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000399808"";""ENSP00000399808"")";125;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000400041"";""ENSP00000400041"")";59;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000400088"";""ENSP00000400088"")";24;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000400157"";""ENSP00000400157"")";14;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000400168"";""ENSP00000400168"")";109;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000400223"";""ENSP00000400223"")";43;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000400533"";""ENSP00000400533"")";69;6,92520775623269;0,2219
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000400713"";""ENSP00000400713"")";179;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000400803"";""ENSP00000400803"")";290;9,765625;0,3809
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000400839"";""ENSP00000400839"")";127;6,95568168095641;0,3236
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000400870"";""ENSP00000400870"")";87;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000400878"";""ENSP00000400878"")";99;7,71604938271605;0,2423
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000400882"";""ENSP00000400882"")";53;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000401089"";""ENSP00000401089"")";135;8,16326530612245;0,2627
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000401310"";""ENSP00000401310"")";61;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000401498"";""ENSP00000401498"")";34;11,7551020408163;0,0602
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000401645"";""ENSP00000401645"")";110;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000401706"";""ENSP00000401706"")";69;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000401966"";""ENSP00000401966"")";64;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000402297"";""ENSP00000402297"")";105;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000402343"";""ENSP00000402343"")";125;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000402355"";""ENSP00000402355"")";68;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000402674"";""ENSP00000402674"")";159;18,0553628235854;0,1698
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000402915"";""ENSP00000402915"")";39;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000403077"";""ENSP00000403077"")";242;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000403130"";""ENSP00000403130"")";125;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000403151"";""ENSP00000403151"")";186;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000403208"";""ENSP00000403208"")";89;7,11111111111111;0,2561
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000403400"";""ENSP00000403400"")";200;77,2254348441325;0,0418
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000403495"";""ENSP00000403495"")";58;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000403649"";""ENSP00000403649"")";59;9,35640138408304;0,1273
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000404281"";""ENSP00000404281"")";15;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000404432"";""ENSP00000404432"")";57;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000404517"";""ENSP00000404517"")";20;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000404911"";""ENSP00000404911"")";41;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000405095"";""ENSP00000405095"")";64;7,5625;0,1823
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000405674"";""ENSP00000405674"")";49;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000405699"";""ENSP00000405699"")";65;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000406027"";""ENSP00000406027"")";45;20,5225694444444;0,0399
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000406047"";""ENSP00000406047"")";87;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000406050"";""ENSP00000406050"")";63;29,4636104160919;0,0359
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000406145"";""ENSP00000406145"")";49;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000406164"";""ENSP00000406164"")";100;7,53556324490581;0,2519
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000406197"";""ENSP00000406197"")";213;22,4909554825095;0,1794
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000406318"";""ENSP00000406318"")";173;56,7731473421683;0,0538
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000406598"";""ENSP00000406598"")";134;7,41049382716049;0,3025
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000406986"";""ENSP00000406986"")";58;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000407301"";""ENSP00000407301"")";165;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000407375"";""ENSP00000407375"")";18;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000407497"";""ENSP00000407497"")";58;10,8350694444444;0,1048
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000407521"";""ENSP00000407521"")";62;14,5320385784119;0,0914
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000407545"";""ENSP00000407545"")";70;8,8577097505669;0,1526
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000407653"";""ENSP00000407653"")";75;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000407978"";""ENSP00000407978"")";56;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000408058"";""ENSP00000408058"")";130;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000408132"";""ENSP00000408132"")";35;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000408288"";""ENSP00000408288"")";87;30,0036615114796;0,0476
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000408598"";""ENSP00000408598"")";76;7,74790094590286;0,1991
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000409000"";""ENSP00000409000"")";50;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000409131"";""ENSP00000409131"")";187;7,66863905325444;0,3625
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000409378"";""ENSP00000409378"")";31;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000409799"";""ENSP00000409799"")";252;24,9175623268698;0,1855
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000409952"";""ENSP00000409952"")";146;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000410007"";""ENSP00000410007"")";165;24,9459878235854;0,1238
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000410024"";""ENSP00000410024"")";54;31,5671592185229;0,0307
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000410157"";""ENSP00000410157"")";576;29,5876951331497;0,3419
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000410446"";""ENSP00000410446"")";234;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000410481"";""ENSP00000410481"")";62;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000410533"";""ENSP00000410533"")";71;15,0532598714417;0,1039
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000410561"";""ENSP00000410561"")";24;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000410858"";""ENSP00000410858"")";48;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000410910"";""ENSP00000410910"")";41;8,34567901234568;0,1085
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000411012"";""ENSP00000411012"")";218;16,4380165289256;0,2344
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000411032"";""ENSP00000411032"")";92;7,7722681359045;0,2315
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000411070"";""ENSP00000411070"")";11;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000411073"";""ENSP00000411073"")";92;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000411140"";""ENSP00000411140"")";32;7,00692041522491;0,1271
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000411197"";""ENSP00000411197"")";378;6,65096952908587;0,6229
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000411372"";""ENSP00000411372"")";63;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000411439"";""ENSP00000411439"")";93;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000411822"";""ENSP00000411822"")";211;14,8601413011643;0,2609
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000411940"";""ENSP00000411940"")";78;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000411948"";""ENSP00000411948"")";40;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000412215"";""ENSP00000412215"")";315;40,8765391503519;0,1427
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000412237"";""ENSP00000412237"")";51;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000412388"";""ENSP00000412388"")";97;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000412752"";""ENSP00000412752"")";44;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000412897"";""ENSP00000412897"")";76;18,8662131519274;0,078
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000412999"";""ENSP00000412999"")";127;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000413001"";""ENSP00000413001"")";3189;61,3509599252872;0,8145
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000413064"";""ENSP00000413064"")";33;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000413100"";""ENSP00000413100"")";51;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000413150"";""ENSP00000413150"")";84;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000413405"";""ENSP00000413405"")";110;12,25;0,176
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000413479"";""ENSP00000413479"")";91;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000413660"";""ENSP00000413660"")";131;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000413707"";""ENSP00000413707"")";114;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000413728"";""ENSP00000413728"")";38;8,37950138504155;0,0993
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000413861"";""ENSP00000413861"")";39;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000414022"";""ENSP00000414022"")";64;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000414066"";""ENSP00000414066"")";158;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000414302"";""ENSP00000414302"")";135;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000414378"";""ENSP00000414378"")";34;6,58777777777778;0,1576
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000414597"";""ENSP00000414597"")";95;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000414657"";""ENSP00000414657"")";82;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000414887"";""ENSP00000414887"")";77;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000414904"";""ENSP00000414904"")";129;25,3378718600459;0,0982
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000414909"";""ENSP00000414909"")";109;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000415026"";""ENSP00000415026"")";111;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000415027"";""ENSP00000415027"")";125;14,8957920465055;0,1639
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000415139"";""ENSP00000415139"")";153;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000415536"";""ENSP00000415536"")";72;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000415662"";""ENSP00000415662"")";151;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000415822"";""ENSP00000415822"")";53;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000415823"";""ENSP00000415823"")";22;16,6505205975555;0,0249
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000415941"";""ENSP00000415941"")";77;6,25;0,2723
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000416015"";""ENSP00000416015"")";344;22,8524059399099;0,2709
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000416033"";""ENSP00000416033"")";58;7,11111111111111;0,1911
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000416125"";""ENSP00000416125"")";254;54,5438838460149;0,0859
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000416154"";""ENSP00000416154"")";115;9,87755102040816;0,1973
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000416561"";""ENSP00000416561"")";36;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000416673"";""ENSP00000416673"")";35;6,76;0,1533
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000416683"";""ENSP00000416683"")";37;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000416706"";""ENSP00000416706"")";74;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000416741"";""ENSP00000416741"")";164;7,11111111111111;0,3767
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000416809"";""ENSP00000416809"")";175;8,66975308641975;0,3057
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000417035"";""ENSP00000417035"")";51;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000417128"";""ENSP00000417128"")";57;7,71604938271605;0,1615
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000417192"";""ENSP00000417192"")";31;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000417273"";""ENSP00000417273"")";55;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000417330"";""ENSP00000417330"")";70;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000417354"";""ENSP00000417354"")";89;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000417378"";""ENSP00000417378"")";41;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000417418"";""ENSP00000417418"")";71;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000417626"";""ENSP00000417626"")";52;8,50694444444445;0,1299
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000417654"";""ENSP00000417654"")";158;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000417710"";""ENSP00000417710"")";80;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000417711"";""ENSP00000417711"")";56;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000417806"";""ENSP00000417806"")";33;8,54437869822485;0,0881
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000418018"";""ENSP00000418018"")";44;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000418193"";""ENSP00000418193"")";35;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000418287"";""ENSP00000418287"")";5;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000418379"";""ENSP00000418379"")";25;7,24852071005917;0,1047
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000418428"";""ENSP00000418428"")";99;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000418532"";""ENSP00000418532"")";143;14,8787338608913;0,1864
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000418668"";""ENSP00000418668"")";60;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000418693"";""ENSP00000418693"")";66;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000418767"";""ENSP00000418767"")";154;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000418944"";""ENSP00000418944"")";48;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000418983"";""ENSP00000418983"")";131;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000419160"";""ENSP00000419160"")";75;8,02777777777778;0,1791
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000419185"";""ENSP00000419185"")";306;39,6310959126631;0,1449
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000419194"";""ENSP00000419194"")";20;7,03873386089129;0,096
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000419199"";""ENSP00000419199"")";28;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000419298"";""ENSP00000419298"")";90;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000419370"";""ENSP00000419370"")";52;21,6176509446426;0,0454
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000419475"";""ENSP00000419475"")";80;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000419542"";""ENSP00000419542"")";43;7,32179930795848;0,1491
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000419712"";""ENSP00000419712"")";73;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000419901"";""ENSP00000419901"")";64;9,46745562130178;0,1321
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000419945"";""ENSP00000419945"")";23;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000420091"";""ENSP00000420091"")";52;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000420168"";""ENSP00000420168"")";74;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000420174"";""ENSP00000420174"")";104;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000420182"";""ENSP00000420182"")";1781;208,516484438953;0,1627
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000420384"";""ENSP00000420384"")";83;6,69896193771626;0,2647
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000420405"";""ENSP00000420405"")";36;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000420418"";""ENSP00000420418"")";86;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000420477"";""ENSP00000420477"")";88;34,8390295953791;0,047
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000420502"";""ENSP00000420502"")";21;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000420686"";""ENSP00000420686"")";634;8,10059171597633;0,6608
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000420714"";""ENSP00000420714"")";58;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000420723"";""ENSP00000420723"")";57;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000420826"";""ENSP00000420826"")";149;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000420849"";""ENSP00000420849"")";216;16,0903395201449;0,2373
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000420919"";""ENSP00000420919"")";303;6,4072265625;0,5858
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000420939"";""ENSP00000420939"")";56;7,47111111111111;0,1694
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000421076"";""ENSP00000421076"")";34;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000421232"";""ENSP00000421232"")";97;7,60998810939358;0,2435
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000421489"";""ENSP00000421489"")";54;7,54739765728777;0,1594
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000421557"";""ENSP00000421557"")";47;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000421801"";""ENSP00000421801"")";70;14,6710950413223;0,1052
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000421853"";""ENSP00000421853"")";134;6,92520775623269;0,3456
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000421868"";""ENSP00000421868"")";471;6,67844969069562;0,6876
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000421871"";""ENSP00000421871"")";41;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000422007"";""ENSP00000422007"")";26;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000422067"";""ENSP00000422067"")";353;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000422431"";""ENSP00000422431"")";142;7,27180911501073;0,3306
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000422581"";""ENSP00000422581"")";127;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000422887"";""ENSP00000422887"")";35;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000422941"";""ENSP00000422941"")";156;30,9869466965894;0,0993
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000422947"";""ENSP00000422947"")";149;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000423391"";""ENSP00000423391"")";58;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000423463"";""ENSP00000423463"")";363;6,61224489795918;0,6208
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000423567"";""ENSP00000423567"")";30;18,4010579843254;0,0316
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000424015"";""ENSP00000424015"")";39;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000424040"";""ENSP00000424040"")";25;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000424176"";""ENSP00000424176"")";93;42,0457865490848;0,0383
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000424226"";""ENSP00000424226"")";2159;28,4116649340952;0,8499
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000424261"";""ENSP00000424261"")";65;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000424400"";""ENSP00000424400"")";99;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000424595"";""ENSP00000424595"")";48;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000424607"";""ENSP00000424607"")";47;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000424711"";""ENSP00000424711"")";97;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000424768"";""ENSP00000424768"")";302;6,69896193771626;0,5576
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000425864"";""ENSP00000425864"")";42;8,83856829802776;0,1026
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000425996"";""ENSP00000425996"")";132;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000426022"";""ENSP00000426022"")";57;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000426033"";""ENSP00000426033"")";52;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000426083"";""ENSP00000426083"")";58;6,78739612188366;0,2112
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000426174"";""ENSP00000426174"")";318;6,67844969069562;0,5732
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000426296"";""ENSP00000426296"")";130;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000426359"";""ENSP00000426359"")";61;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000427108"";""ENSP00000427108"")";99;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000427279"";""ENSP00000427279"")";13;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000427336"";""ENSP00000427336"")";78;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000427407"";""ENSP00000427407"")";86;8,02777777777778;0,2031
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000427424"";""ENSP00000427424"")";171;24,1413864846521;0,1346
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000427514"";""ENSP00000427514"")";61;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000427690"";""ENSP00000427690"")";68;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000427695"";""ENSP00000427695"")";92;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000427802"";""ENSP00000427802"")";32;8,45051379123851;0,0874
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000427888"";""ENSP00000427888"")";87;31,6623673432244;0,0508
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000428205"";""ENSP00000428205"")";165;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000428220"";""ENSP00000428220"")";232;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000428223"";""ENSP00000428223"")";130;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000428259"";""ENSP00000428259"")";71;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000428280"";""ENSP00000428280"")";686;23,1975588589345;0,4585
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000428288"";""ENSP00000428288"")";57;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000428316"";""ENSP00000428316"")";101;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000428343"";""ENSP00000428343"")";123;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000428544"";""ENSP00000428544"")";51;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000428585"";""ENSP00000428585"")";86;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000428603"";""ENSP00000428603"")";383;65,8123337967622;0,1038
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000428612"";""ENSP00000428612"")";25;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000428619"";""ENSP00000428619"")";46;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000428657"";""ENSP00000428657"")";111;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000428780"";""ENSP00000428780"")";49;96,427041150314;0,0033
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000428924"";""ENSP00000428924"")";407;0;1
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000429018"";""ENSP00000429018"")";537;74,5416726397374;0,1326
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000429022"";""ENSP00000429022"")";447;6,98469387755102;0,6413
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000429216"";""ENSP00000429216"")";32;7,23424494649227;0,1212
"=Hyperlink(""https://string-db.org/network/9606.ENSP00000429273"";""ENSP00000429273"")";558;74,5416726397374;0,1423
