"GO ID";"m";"stat";"p"
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045109"";""GO:0045109"")";2065;174,936407963343;0,2409
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045116"";""GO:0045116"")";1253;100,047758820227;0,2493
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045165"";""GO:0045165"")";13029;1991,91545415384;0,0954
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045176"";""GO:0045176"")";3406;244,514382317637;0,3173
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045184"";""GO:0045184"")";13470;636,133396717668;0,6307
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045190"";""GO:0045190"")";1892;528,377551803174;0,0412
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045197"";""GO:0045197"")";13573;1732,60619742399;0,1403
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045198"";""GO:0045198"")";2735;245,382649768498;0,2371
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045199"";""GO:0045199"")";1443;107,415149686075;0,2595
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045214"";""GO:0045214"")";7050;534,023581498576;0,3073
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045216"";""GO:0045216"")";3991;370,455829957166;0,2209
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045292"";""GO:0045292"")";1577;136,078020274462;0,2337
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045332"";""GO:0045332"")";9243;434,681025347544;0,5682
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045333"";""GO:0045333"")";2043;73,0098496961462;0,5463
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045348"";""GO:0045348"")";1076;73,294751412794;0,2835
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045429"";""GO:0045429"")";6331;697,821038874502;0,1706
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045444"";""GO:0045444"")";11683;1470,64190634103;0,141
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045445"";""GO:0045445"")";4080;596,371556390537;0,1114
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045446"";""GO:0045446"")";1578;195,549889806016;0,1416
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045453"";""GO:0045453"")";3898;228,689643990721;0,3971
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045454"";""GO:0045454"")";4335;130,626101661396;0,6917
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045471"";""GO:0045471"")";18099;1823,89879316423;0,22
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045475"";""GO:0045475"")";2564;190,926932964878;0,2941
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045494"";""GO:0045494"")";10693;736,105642641799;0,3815
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045577"";""GO:0045577"")";1634;193,244192199332;0,1596
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045579"";""GO:0045579"")";1768;225,073096292423;0,1412
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045580"";""GO:0045580"")";2048;150,466862502459;0,2898
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045582"";""GO:0045582"")";2448;85,4191035430967;0,5593
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045591"";""GO:0045591"")";1716;204,987307649606;0,1601
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045595"";""GO:0045595"")";5623;608,344687637088;0,1886
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045596"";""GO:0045596"")";3875;482,390390819033;0,141
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045597"";""GO:0045597"")";4610;1362,48933967792;0,0386
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045598"";""GO:0045598"")";1551;110,729220460712;0,2863
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045599"";""GO:0045599"")";9881;1507,53618114447;0,1115
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045600"";""GO:0045600"")";9187;1130,89243212714;0,1445
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045602"";""GO:0045602"")";1583;374,978827890501;0,058
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045603"";""GO:0045603"")";1636;36,4488544554785;0,6635
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045616"";""GO:0045616"")";2265;208,958351626159;0,2191
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045618"";""GO:0045618"")";2599;110,769243382657;0,4904
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045622"";""GO:0045622"")";305;0;1
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045638"";""GO:0045638"")";3669;287,298897925472;0,2762
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045648"";""GO:0045648"")";4370;435,796789252582;0,1964
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045651"";""GO:0045651"")";3399;320,297346145418;0,2097
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045653"";""GO:0045653"")";825;45,7514263830796;0,3371
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045654"";""GO:0045654"")";1542;175,557865343014;0,1692
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045657"";""GO:0045657"")";1053;119,787094956905;0,1734
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045662"";""GO:0045662"")";2010;119,208913566069;0,3538
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045663"";""GO:0045663"")";4699;157,887655055772;0,669
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045664"";""GO:0045664"")";8212;521,519714366485;0,4078
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045665"";""GO:0045665"")";10794;598,770642757187;0,5097
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045666"";""GO:0045666"")";19405;1354,31005570781;0,4051
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045667"";""GO:0045667"")";2263;134,150330857725;0,3549
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045668"";""GO:0045668"")";9041;1319,40109853001;0,1153
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045669"";""GO:0045669"")";15759;1200,54638073541;0,3392
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045670"";""GO:0045670"")";2668;179,002800620421;0,3297
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045671"";""GO:0045671"")";2887;340,964601878104;0,155
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045672"";""GO:0045672"")";2301;81,1356203801488;0,5559
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045717"";""GO:0045717"")";1422;173,84418574972;0,153
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045721"";""GO:0045721"")";1855;392,12470777022;0,0645
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045722"";""GO:0045722"")";2005;187,376866273227;0,2126
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045723"";""GO:0045723"")";1215;65,5185907184729;0,3567
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045724"";""GO:0045724"")";3360;370,89034375451;0,1655
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045725"";""GO:0045725"")";2742;883,122291862564;0,0372
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045727"";""GO:0045727"")";9359;779,52781238056;0,2784
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045730"";""GO:0045730"")";896;0;1
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045732"";""GO:0045732"")";19207;2186,67143081285;0,1643
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045736"";""GO:0045736"")";4024;954,201733558807;0,0525
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045737"";""GO:0045737"")";4429;831,036951146807;0,0707
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045739"";""GO:0045739"")";6808;841,25095154021;0,1412
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045740"";""GO:0045740"")";4770;399,163398596428;0,2661
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045741"";""GO:0045741"")";1864;80,1324415075028;0,4591
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045742"";""GO:0045742"")";3128;317,761492087535;0,1954
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045744"";""GO:0045744"")";1786;68,5335452856989;0,4998
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045745"";""GO:0045745"")";1299;73,2823026600334;0,348
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045746"";""GO:0045746"")";3681;378,161874351608;0,1943
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045747"";""GO:0045747"")";7282;372,854505880954;0,5054
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045762"";""GO:0045762"")";4034;218,181572589814;0,4333
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045765"";""GO:0045765"")";4744;591,682316295324;0,1395
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045766"";""GO:0045766"")";26409;1934,02784670789;0,3996
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045773"";""GO:0045773"")";6945;1230,88825382927;0,081
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045776"";""GO:0045776"")";3581;214,934061672098;0,3883
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045777"";""GO:0045777"")";1826;342,913695435213;0,0825
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045778"";""GO:0045778"")";2531;187,251035098794;0,2893
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045779"";""GO:0045779"")";2268;343,458422441086;0,1086
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045780"";""GO:0045780"")";4320;371,884593896843;0,2555
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045785"";""GO:0045785"")";9485;713,851966262755;0,331
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045786"";""GO:0045786"")";7523;513,314667321638;0,3587
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045787"";""GO:0045787"")";3843;526,449490239249;0,1191
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045792"";""GO:0045792"")";2170;121,48807673136;0,3743
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045793"";""GO:0045793"")";2207;311,085087588071;0,1187
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045806"";""GO:0045806"")";3439;145,373312174816;0,538
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045807"";""GO:0045807"")";4832;537,970024680542;0,1707
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045814"";""GO:0045814"")";2136;210,391362941363;0,2005
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045820"";""GO:0045820"")";2783;374,294049834586;0,1275
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045821"";""GO:0045821"")";5046;967,052803422799;0,0682
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045824"";""GO:0045824"")";1607;603,719894109115;0,0286
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045830"";""GO:0045830"")";2275;182,42812234484;0,2531
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045840"";""GO:0045840"")";4828;767,882869597888;0,0856
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045842"";""GO:0045842"")";2617;512,150096371158;0,077
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045859"";""GO:0045859"")";3702;1803,26142546433;0,0168
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045860"";""GO:0045860"")";15823;1639,95987099822;0,1953
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045861"";""GO:0045861"")";2580;422,527999822751;0,0904
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045862"";""GO:0045862"")";3134;144,25260601973;0,4678
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045869"";""GO:0045869"")";1625;88,9948364340186;0,3636
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045879"";""GO:0045879"")";5680;248,858633345225;0,5588
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045880"";""GO:0045880"")";7537;465,130399105218;0,4085
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045892"";""GO:0045892"")";88365;9251,91493411859;0,1258
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045893"";""GO:0045893"")";115032;12828,4097928441;0,1138
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045903"";""GO:0045903"")";198;0;1
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045907"";""GO:0045907"")";4943;244,248651705426;0,4919
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045910"";""GO:0045910"")";2213;144,909105846322;0,3231
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045921"";""GO:0045921"")";6876;612,517824504775;0,246
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045926"";""GO:0045926"")";1079;81,0798613692763;0,2617
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045927"";""GO:0045927"")";793;1493,40642095264;0,0019
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045930"";""GO:0045930"")";4979;568,530769677312;0,1579
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045931"";""GO:0045931"")";7063;538,436542252699;0,3135
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045943"";""GO:0045943"")";1579;114,25896930898;0,2832
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045944"";""GO:0045944"")";200288;19811,8058480805;0,1364
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045945"";""GO:0045945"")";3008;337,786818009525;0,1623
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045947"";""GO:0045947"")";2695;218,860745897211;0,2629
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045948"";""GO:0045948"")";1871;527,409558676142;0,0418
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045953"";""GO:0045953"")";1520;103,697297887974;0,295
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045954"";""GO:0045954"")";3206;210,698981854914;0,339
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045956"";""GO:0045956"")";3390;389,338313561212;0,1613
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045987"";""GO:0045987"")";3876;137,305153441618;0,6135
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0045995"";""GO:0045995"")";6253;725,656337288772;0,1533
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046007"";""GO:0046007"")";1493;110,621862402215;0,2732
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046034"";""GO:0046034"")";4536;287,628451167539;0,3724
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046037"";""GO:0046037"")";7559;926,402106541327;0,1357
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046039"";""GO:0046039"")";2369;123,874084070572;0,4076
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046325"";""GO:0046325"")";2487;326,1392356551;0,1305
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046326"";""GO:0046326"")";6661;783,578411227737;0,1572
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046328"";""GO:0046328"")";6882;506,668645216566;0,3179
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046329"";""GO:0046329"")";9397;1027,09679914305;0,1698
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046330"";""GO:0046330"")";19270;2678,19817454522;0,0997
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046339"";""GO:0046339"")";4950;849,659235524893;0,0809
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046415"";""GO:0046415"")";3086;216,119117592987;0,3158
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046425"";""GO:0046425"")";1805;157,423590196939;0,2309
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046426"";""GO:0046426"")";12454;509,314190725566;0,6968
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046427"";""GO:0046427"")";5834;481,645591868128;0,2693
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046470"";""GO:0046470"")";1733;115,374990768886;0,3059
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046475"";""GO:0046475"")";2237;389,316011280799;0,0882
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046483"";""GO:0046483"")";558;57,4512598660087;0,1812
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046488"";""GO:0046488"")";3506;38,6124743347791;0,9254
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046512"";""GO:0046512"")";3070;49,8470987296993;0,8444
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046513"";""GO:0046513"")";6801;459,551283824664;0,3765
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046548"";""GO:0046548"")";1181;128,969994489625;0,1621
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046549"";""GO:0046549"")";2357;210,38521615216;0,2282
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046579"";""GO:0046579"")";3865;304,912672133599;0,2709
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046580"";""GO:0046580"")";4096;332,090578323553;0,2683
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046596"";""GO:0046596"")";1639;169,76357891113;0,1891
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046597"";""GO:0046597"")";1598;34,8951104051733;0,6698
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046598"";""GO:0046598"")";951;84,129808363456;0,2196
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046599"";""GO:0046599"")";1905;39,4155966469428;0,7
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046621"";""GO:0046621"")";3124;71,4761208260605;0,7474
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046622"";""GO:0046622"")";1077;80,1212424790975;0,2687
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046626"";""GO:0046626"")";1844;143,011646642494;0,2634
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046627"";""GO:0046627"")";6524;673,031400575048;0,1916
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046628"";""GO:0046628"")";4175;548,189690045988;0,1344
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046629"";""GO:0046629"")";692;123,458458097437;0,0927
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046638"";""GO:0046638"")";1902;189,703701442047;0,2056
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046641"";""GO:0046641"")";1166;94,1815507572126;0,2425
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046655"";""GO:0046655"")";1536;104,087896821236;0,3047
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046676"";""GO:0046676"")";8591;1408,88356191344;0,0898
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046677"";""GO:0046677"")";4694;511,193343065903;0,182
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046685"";""GO:0046685"")";1467;210,383757919041;0,1215
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046686"";""GO:0046686"")";3320;451,461968480962;0,1259
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046688"";""GO:0046688"")";1633;94,3601854652582;0,3557
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046697"";""GO:0046697"")";2372;295,759376534031;0,1441
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046716"";""GO:0046716"")";8220;405,194576418951;0,5424
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046718"";""GO:0046718"")";15067;1299,73319073329;0,2689
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046777"";""GO:0046777"")";42480;5795,03412625034;0,0907
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046784"";""GO:0046784"")";581;77,9944130284673;0,1303
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046785"";""GO:0046785"")";1559;31,0547606938563;0,6862
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046827"";""GO:0046827"")";3326;296,962908382646;0,2395
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046834"";""GO:0046834"")";5360;627,701264981922;0,1553
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046835"";""GO:0046835"")";4004;219,401906808948;0,4265
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046839"";""GO:0046839"")";2956;146,185477154895;0,449
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046847"";""GO:0046847"")";4883;521,504445852698;0,1832
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046849"";""GO:0046849"")";2501;264,453472838718;0,1796
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046854"";""GO:0046854"")";9558;778,73315262698;0,2907
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046855"";""GO:0046855"")";6152;212,41280868732;0,6913
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046856"";""GO:0046856"")";8436;749,628319068704;0,248
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046889"";""GO:0046889"")";3792;537,509666519302;0,1165
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046902"";""GO:0046902"")";1656;222,402798495287;0,1357
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046907"";""GO:0046907"")";4006;264,163029396073;0,3556
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046928"";""GO:0046928"")";3764;111,448503996037;0,6818
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046931"";""GO:0046931"")";2878;353,497458758115;0,1456
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046940"";""GO:0046940"")";1917;59,7920733799865;0,5738
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046949"";""GO:0046949"")";1402;270,082517598318;0,0823
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046967"";""GO:0046967"")";245;94,1593269087439;0,0397
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0046968"";""GO:0046968"")";315;34,792638357118;0,1585
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0047496"";""GO:0047496"")";3794;138,398223198732;0,5951
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048008"";""GO:0048008"")";7608;934,550762111908;0,1337
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048009"";""GO:0048009"")";6540;300,351279722447;0,553
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048010"";""GO:0048010"")";7102;1200,17760844648;0,0872
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048011"";""GO:0048011"")";2017;739,029088645017;0,0315
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048012"";""GO:0048012"")";1477;553,328429189834;0,0286
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048013"";""GO:0048013"")";15866;605,576816485653;0,7865
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048015"";""GO:0048015"")";14272;2093,9716763897;0,097
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048016"";""GO:0048016"")";5275;1998,40185545619;0,0188
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048024"";""GO:0048024"")";4782;223,780074270577;0,5082
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048025"";""GO:0048025"")";2577;201,387526035299;0,2718
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048026"";""GO:0048026"")";2427;223,951325140117;0,2239
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048041"";""GO:0048041"")";8005;1031,57298375951;0,133
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048096"";""GO:0048096"")";1767;112,182833060426;0,3355
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048143"";""GO:0048143"")";3541;282,348264794169;0,2643
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048146"";""GO:0048146"")";9035;441,571652227917;0,5437
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048147"";""GO:0048147"")";4913;204,789500958874;0,5604
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048148"";""GO:0048148"")";2881;288,321578132401;0,1913
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048167"";""GO:0048167"")";18821;975,839443475851;0,6112
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048168"";""GO:0048168"")";3019;256,674204341614;0,2494
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048169"";""GO:0048169"")";4423;607,117086416361;0,1194
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048172"";""GO:0048172"")";4517;343,069558103314;0,2956
"=Hyperlink(""https://www.ebi.ac.uk/QuickGO/term/GO:0048193"";""GO:0048193"")";2979;136,048888815812;0,4774
